id_n,Year,CONS_total,vat,VAT_Rate
269279,2018,20457400,683362,3.3%
114355,2018,14344400,742634,5.2%
219172,2018,26304800,1091259,4.1%
141256,2018,11789160,259909,2.2%
16194,2018,38595000,1599254,4.1%
136262,2018,22823980,1107823,4.9%
3526,2018,34392200,1647007,4.8%
176450,2018,43411000,2039777,4.7%
72162,2018,41995000,2141413,5.1%
2143,2018,139364600,6801822,4.9%
221306,2018,91585600,2530357,2.8%
217498,2018,153559000,5714348,3.7%
178931,2018,50500600,1955281,3.9%
143401,2018,48668168,2373862,4.9%
270251,2018,52615000,1112521,2.1%
9853,2018,63749098,2755371,4.3%
211932,2018,51163400,2672094,5.2%
234892,2018,12088360,330996,2.7%
194861,2018,27775000,673730,2.4%
92345,2018,14243320,461447,3.2%
15573,2018,58351000,2985865,5.1%
229185,2018,107241400,6292505,5.9%
96239,2018,19465200,551202,2.8%
134808,2018,29284600,1107980,3.8%
223831,2018,126421000,5295128,4.2%
129673,2018,28459284,964523,3.4%
121085,2018,21335560,635944,3.0%
253469,2018,50570884,2920775,5.8%
58787,2018,23760600,605020,2.5%
157406,2018,25235804,746968,3.0%
6965,2018,20456000,560742,2.7%
19551,2018,73214400,3903315,5.3%
68639,2018,32772000,1349710,4.1%
37893,2018,119766640,5334728,4.5%
273758,2018,42195000,1468901,3.5%
145545,2018,32606404,1074539,3.3%
121887,2018,20621200,986948,4.8%
64750,2018,12000000,245638,2.0%
50732,2018,40302800,1505645,3.7%
232804,2018,46534000,1606150,3.5%
287922,2018,129810000,2861700,2.2%
290980,2018,30280800,1192043,3.9%
236464,2018,23210760,617509,2.7%
222363,2018,26989000,916449,3.4%
67062,2018,43853000,1805555,4.1%
201361,2018,58365500,1080844,1.9%
105111,2018,12408740,295058,2.4%
145762,2018,52922200,2198048,4.2%
9858,2018,83558450,3922855,4.7%
126933,2018,32993776,1485270,4.5%
30600,2018,28313000,1088207,3.8%
287410,2018,22106000,731063,3.3%
204092,2018,54801496,1848532,3.4%
24120,2018,48924000,1499950,3.1%
163599,2018,18126840,477379,2.6%
227113,2018,45905000,1728330,3.8%
128097,2018,32578760,1148626,3.5%
92253,2018,22944700,744740,3.2%
152093,2018,28367800,1006386,3.5%
183978,2018,45658400,2005452,4.4%
187577,2018,43666600,868654,2.0%
80919,2018,62035800,1701861,2.7%
162686,2018,87713612,4698042,5.4%
112828,2018,203589800,8048962,4.0%
262198,2018,17934998,837764,4.7%
239975,2018,130328880,5207203,4.0%
263893,2018,85065200,2612616,3.1%
145080,2018,30284600,1098420,3.6%
204186,2018,62368480,3597892,5.8%
116628,2018,7532680,170787,2.3%
213085,2018,31423000,846589,2.7%
149650,2018,32018400,2143604,6.7%
187032,2018,50519000,1777659,3.5%
159963,2018,38808516,2271711,5.9%
5290,2018,21936712,855893,3.9%
123093,2018,67389000,3132946,4.6%
46734,2018,82074880,3437692,4.2%
119586,2018,18810480,985197,5.2%
64531,2018,86165000,5036059,5.8%
215029,2018,34451400,2077573,6.0%
175247,2018,60604200,3350501,5.5%
119499,2018,8835800,149335,1.7%
164451,2018,19761000,845963,4.3%
131806,2018,19037840,1001694,5.3%
98303,2018,21984840,720386,3.3%
49725,2018,76629200,5751216,7.5%
247095,2018,39400400,1296665,3.3%
278146,2018,51375000,1361689,2.7%
18299,2018,44155044,3051741,6.9%
188532,2018,34943000,1319780,3.8%
86923,2018,35239800,992696,2.8%
244914,2018,29259200,1120137,3.8%
65467,2018,46243000,1615315,3.5%
117864,2018,38472040,1594337,4.1%
30800,2018,30795000,885079,2.9%
105246,2018,6750360,145548,2.2%
164705,2018,24776440,1120330,4.5%
136065,2018,73442864,3223644,4.4%
131437,2018,17543600,516559,2.9%
98549,2018,31353400,1405166,4.5%
123557,2018,20361200,663034,3.3%
67203,2018,22685360,947823,4.2%
60446,2018,17480990,349587,2.0%
78476,2018,85325636,3043374,3.6%
235122,2018,28969000,886789,3.1%
79512,2018,101376252,4543720,4.5%
287844,2018,62275800,630117,1.0%
165464,2018,79064940,3652268,4.6%
287559,2018,37797360,775412,2.1%
225082,2018,69322160,2644237,3.8%
281170,2018,29780000,1663870,5.6%
86145,2018,39604952,628676,1.6%
114198,2018,16418200,540546,3.3%
177777,2018,133103600,5478436,4.1%
87321,2018,36515400,791207,2.2%
133992,2018,42949794,2043523,4.8%
30756,2018,40713400,1480447,3.6%
229387,2018,84155200,3437324,4.1%
239505,2018,171372472,4347378,2.5%
98614,2018,39679800,1039722,2.6%
122003,2018,42979000,1670216,3.9%
15764,2018,29559200,728472,2.5%
2012,2018,29263000,1104034,3.8%
254365,2018,55783600,1887635,3.4%
77617,2018,19666600,628147,3.2%
254262,2018,28460680,739638,2.6%
111411,2018,26098120,1292478,5.0%
148362,2018,23365100,1221653,5.2%
180872,2018,38666710,1734106,4.5%
2006,2018,58657800,972877,1.7%
21186,2018,32341192,1498180,4.6%
103513,2018,7972400,176595,2.2%
14806,2018,9142000,155764,1.7%
249298,2018,35102000,749011,2.1%
164226,2018,44911400,1533539,3.4%
85215,2018,69147880,1439299,2.1%
292757,2018,14388000,303762,2.1%
225921,2018,36167200,1577519,4.4%
144538,2018,87457000,3723797,4.3%
27866,2018,35062260,1474908,4.2%
215816,2018,42487200,1721512,4.1%
280571,2018,58235332,1589649,2.7%
55929,2018,44109000,1142766,2.6%
8508,2018,21833068,584257,2.7%
133206,2018,22133800,633483,2.9%
159330,2018,32393204,1260592,3.9%
140516,2018,72991328,1427330,2.0%
251290,2018,65532000,3524658,5.4%
67695,2018,14026000,67784,0.5%
16338,2018,12992080,198649,1.5%
63016,2018,66535000,1627971,2.4%
257807,2018,30824572,1000835,3.2%
9191,2018,53465400,1804834,3.4%
120756,2018,28491000,1069874,3.8%
128895,2018,36839800,1115364,3.0%
36744,2018,14123264,288279,2.0%
66563,2018,32268640,1131077,3.5%
70868,2018,37338500,1848287,5.0%
4736,2018,76055564,4902487,6.4%
125829,2018,26275040,1059569,4.0%
288058,2018,51321000,1101246,2.1%
16547,2018,43717000,2450562,5.6%
177303,2018,19908080,508192,2.6%
240997,2018,28611600,1046860,3.7%
142893,2018,26549204,568413,2.1%
258010,2018,17472280,551726,3.2%
179417,2018,40201400,1050911,2.6%
253963,2018,56561400,2270525,4.0%
212984,2018,87809200,3944285,4.5%
49006,2018,17484600,806032,4.6%
185411,2018,53855800,2326809,4.3%
205677,2018,37127800,2007357,5.4%
59125,2018,58091400,2386546,4.1%
138905,2018,41678000,2241335,5.4%
111651,2018,60004200,1985670,3.3%
199711,2018,16307100,301459,1.8%
159325,2018,35216800,1513124,4.3%
271298,2018,50062720,2528910,5.1%
82823,2018,29667800,1314151,4.4%
221210,2018,12647600,308258,2.4%
192668,2018,46035000,2121018,4.6%
162083,2018,14437360,427522,3.0%
52759,2018,50048320,1443690,2.9%
50862,2018,32050432,1007039,3.1%
18242,2018,53724800,2098786,3.9%
72117,2018,10878200,240018,2.2%
20440,2018,28313996,1380744,4.9%
29068,2018,33874600,1338766,4.0%
60880,2018,36750000,1392850,3.8%
13187,2018,27038160,1016968,3.8%
62474,2018,28124440,891394,3.2%
224319,2018,13878816,344274,2.5%
28646,2018,53376476,2097987,3.9%
32973,2018,39986000,1568566,3.9%
293420,2018,65286400,2313109,3.5%
25300,2018,32963000,1371982,4.2%
250580,2018,121443600,7511737,6.2%
26037,2018,49164144,1790245,3.6%
94558,2018,29269200,1603503,5.5%
146172,2018,7997800,152944,1.9%
101774,2018,11802800,585164,5.0%
234910,2018,15873400,312485,2.0%
185269,2018,41887288,1308272,3.1%
102321,2018,56321400,730261,1.3%
261333,2018,49661400,2887312,5.8%
102675,2018,16323000,523418,3.2%
172318,2018,35984904,1135825,3.2%
132855,2018,34019420,1707646,5.0%
85693,2018,37834500,2576626,6.8%
60574,2018,44567000,1822784,4.1%
289012,2018,73650000,2881460,3.9%
141522,2018,16856200,460980,2.7%
48792,2018,29166000,1071251,3.7%
142512,2018,5795200,138402,2.4%
284715,2018,98810600,6789000,6.9%
70846,2018,21656800,1252068,5.8%
135562,2018,38118600,1894933,5.0%
104465,2018,99487600,2665634,2.7%
285719,2018,83224800,4154928,5.0%
81397,2018,45206800,1584789,3.5%
232888,2018,26837400,720683,2.7%
140771,2018,20244960,571128,2.8%
36325,2018,8176000,167858,2.1%
85156,2018,66510200,3617769,5.4%
252161,2018,114627080,4980373,4.3%
210508,2018,108911708,3156081,2.9%
130010,2018,41059000,1459654,3.6%
123002,2018,14495400,512308,3.5%
224521,2018,29093000,557928,1.9%
127742,2018,40229000,1540290,3.8%
19457,2018,46357856,2359090,5.1%
73041,2018,23348000,1000921,4.3%
149283,2018,31890800,690780,2.2%
239809,2018,72030000,3516487,4.9%
26662,2018,30818200,1248334,4.1%
29699,2018,20808000,666341,3.2%
39822,2018,41823800,1798483,4.3%
247549,2018,32738400,1373058,4.2%
242124,2018,30964000,1996450,6.4%
218442,2018,36159000,1434023,4.0%
271185,2018,82757000,3895607,4.7%
94960,2018,22120920,725159,3.3%
174499,2018,24997600,1219159,4.9%
247381,2018,37704500,1257807,3.3%
263667,2018,63415000,1416593,2.2%
247297,2018,14020600,457283,3.3%
65782,2018,67650000,3730883,5.5%
80678,2018,111677000,3081115,2.8%
176412,2018,35627288,805195,2.3%
56538,2018,117085000,3369123,2.9%
133397,2018,37297800,1797840,4.8%
168569,2018,14768000,363368,2.5%
140110,2018,59638600,1728458,2.9%
236965,2018,60106800,1992580,3.3%
246306,2018,80763000,4049883,5.0%
10336,2018,42317800,1764032,4.2%
89387,2018,105612600,3455368,3.3%
189666,2018,89873900,5091083,5.7%
242371,2018,21079400,987820,4.7%
173517,2018,66068800,1754173,2.7%
15947,2018,26559200,697845,2.6%
133190,2018,25136600,531924,2.1%
252464,2018,8736400,192759,2.2%
70168,2018,83845160,3326004,4.0%
239404,2018,18520960,1207324,6.5%
269305,2018,104592200,4602068,4.4%
91318,2018,38840000,869418,2.2%
263491,2018,22834300,518932,2.3%
210245,2018,40924800,1830748,4.5%
78705,2018,190720000,8089360,4.2%
169601,2018,44850896,2745045,6.1%
137336,2018,84441500,3698106,4.4%
215062,2018,39259800,1717605,4.4%
76427,2018,66888000,2211382,3.3%
238667,2018,35336600,995278,2.8%
72414,2018,10065280,285370,2.8%
48727,2018,15820200,739200,4.7%
130154,2018,66872000,3535469,5.3%
86864,2018,53266000,1280831,2.4%
165925,2018,22339600,739297,3.3%
132347,2018,45255200,1588940,3.5%
55878,2018,38930600,1155852,3.0%
32402,2018,41756400,1371333,3.3%
192985,2018,17585500,448523,2.6%
239193,2018,186853220,10647604,5.7%
145772,2018,28540720,1061378,3.7%
26125,2018,52517756,1468728,2.8%
43679,2018,145789000,5080045,3.5%
142537,2018,40947600,1544849,3.8%
239589,2018,14497320,490510,3.4%
28791,2018,47996016,1369906,2.9%
16271,2018,51725750,2196402,4.2%
74004,2018,33959160,1443933,4.3%
230334,2018,114085160,3444178,3.0%
162318,2018,17543880,645916,3.7%
30518,2018,92419000,4175658,4.5%
38061,2018,28109800,726674,2.6%
218664,2018,26940400,605258,2.2%
117225,2018,6075000,138541,2.3%
104384,2018,231584792,7106595,3.1%
204700,2018,47095600,2404305,5.1%
189950,2018,32280000,1298096,4.0%
45501,2018,9998200,180975,1.8%
288481,2018,65652000,1170105,1.8%
227105,2018,13373000,140973,1.1%
93844,2018,18482800,525632,2.8%
282046,2018,69390884,3126207,4.5%
145176,2018,56304000,1462009,2.6%
221903,2018,16272240,280668,1.7%
283715,2018,31339000,1318139,4.2%
141664,2018,29128000,1168081,4.0%
85142,2018,70994080,2712102,3.8%
128600,2018,14318400,470456,3.3%
92701,2018,15296760,599817,3.9%
125938,2018,7167400,294262,4.1%
206265,2018,13016000,447928,3.4%
234796,2018,15571800,296425,1.9%
218835,2018,48155712,2226915,4.6%
189974,2018,22541600,703762,3.1%
5926,2018,69783000,2477180,3.5%
41045,2018,55428600,2136022,3.9%
287349,2018,55736700,2161386,3.9%
172519,2018,38721840,1099454,2.8%
234235,2018,25604625,919377,3.6%
238355,2018,60359800,2143568,3.6%
195400,2018,7082200,219366,3.1%
141396,2018,33359000,1125256,3.4%
85360,2018,68076000,960568,1.4%
292063,2018,71315000,2093688,2.9%
247117,2018,26370100,616559,2.3%
254280,2018,32035000,1309297,4.1%
208967,2018,34171000,1553380,4.5%
211603,2018,37663000,2051748,5.4%
290409,2018,19703000,540718,2.7%
278472,2018,53999000,2845928,5.3%
12563,2018,35418000,1594604,4.5%
175074,2018,28059600,1357586,4.8%
50818,2018,22684000,1009483,4.5%
165746,2018,41971400,1733397,4.1%
71839,2018,14770600,150571,1.0%
211742,2018,48197760,2027108,4.2%
94610,2018,23004600,651411,2.8%
270950,2018,12062800,266279,2.2%
43190,2018,20590000,750800,3.6%
78146,2018,188680000,5423661,2.9%
122894,2018,34556500,1549569,4.5%
67958,2018,39826000,1681910,4.2%
65962,2018,38099600,1375665,3.6%
244975,2018,85332380,1866487,2.2%
19133,2018,31803160,1219117,3.8%
191240,2018,22292000,698054,3.1%
108426,2018,89726000,2446569,2.7%
165390,2018,42166700,1858744,4.4%
47130,2018,53466800,1318564,2.5%
142824,2018,46966400,1381571,2.9%
116403,2018,34349000,1712303,5.0%
210636,2018,60770188,1875255,3.1%
258753,2018,114841000,5109977,4.4%
97748,2018,22182600,450694,2.0%
249570,2018,88937400,2708739,3.0%
144745,2018,14882800,484892,3.3%
271214,2018,34834000,1458441,4.2%
21074,2018,26718720,1129395,4.2%
102464,2018,9018800,265182,2.9%
195240,2018,24844800,544450,2.2%
97643,2018,134701800,3358771,2.5%
111759,2018,37369968,1167526,3.1%
30261,2018,50835720,3255940,6.4%
180157,2018,78347000,3235189,4.1%
272319,2018,33982600,1057933,3.1%
160089,2018,46169500,308000,0.7%
117164,2018,13350400,531569,4.0%
21228,2018,18767004,251440,1.3%
136997,2018,68847000,2094544,3.0%
137210,2018,68171004,1833484,2.7%
136384,2018,12286200,419407,3.4%
293640,2018,49179400,1433202,2.9%
161143,2018,15452200,460277,3.0%
64217,2018,46663309,2609750,5.6%
7540,2018,127654100,5196361,4.1%
148643,2018,13925920,288560,2.1%
198597,2018,92483000,3470325,3.8%
85697,2018,45957400,2733609,5.9%
176763,2018,88268400,3469791,3.9%
181741,2018,18860000,990694,5.3%
65243,2018,66008600,3188072,4.8%
36438,2018,23577000,492820,2.1%
174289,2018,33404400,1089090,3.3%
100017,2018,13237200,524265,4.0%
126342,2018,23916840,907966,3.8%
212271,2018,20067000,825297,4.1%
195375,2018,114554000,4087937,3.6%
43814,2018,48697000,2026937,4.2%
133399,2018,16256000,627814,3.9%
51275,2018,20564000,457441,2.2%
187293,2018,27479800,1080160,3.9%
116598,2018,15893600,599148,3.8%
3063,2018,62116000,1950171,3.1%
6784,2018,81257000,4979503,6.1%
98676,2018,31173000,1352277,4.3%
21905,2018,72221000,3096901,4.3%
109582,2018,186590000,6010573,3.2%
230288,2018,16113800,673438,4.2%
270302,2018,20329600,252323,1.2%
159917,2018,11305000,201225,1.8%
25232,2018,26947800,854438,3.2%
8281,2018,21854000,705656,3.2%
152278,2018,30713860,1386664,4.5%
206027,2018,17525200,550495,3.1%
124680,2018,83776000,3472883,4.1%
223614,2018,76322000,4294113,5.6%
44104,2018,46811200,1916007,4.1%
144292,2018,69564280,1678709,2.4%
148734,2018,52064600,2279115,4.4%
242755,2018,28122400,1047775,3.7%
284094,2018,23141400,706728,3.1%
27979,2018,29129000,1177602,4.0%
25810,2018,67099480,2120595,3.2%
56593,2018,83490000,3978883,4.8%
157474,2018,27027550,1144296,4.2%
24795,2018,38427000,1339784,3.5%
280293,2018,56235900,1106458,2.0%
268086,2018,14446240,441553,3.1%
95362,2018,24319100,1026052,4.2%
252828,2018,16940960,594051,3.5%
110621,2018,46930680,1931650,4.1%
168690,2018,33257000,1542151,4.6%
13418,2018,26767500,579641,2.2%
8126,2018,32771800,1343368,4.1%
228617,2018,124236240,2758505,2.2%
286893,2018,35047000,555899,1.6%
76613,2018,46780092,2607815,5.6%
241594,2018,38711200,1097959,2.8%
96511,2018,15026000,417011,2.8%
99555,2018,64218680,2994182,4.7%
103653,2018,27467600,1092369,4.0%
34700,2018,39250200,1407591,3.6%
59717,2018,37606000,978022,2.6%
146421,2018,55870540,2700810,4.8%
157617,2018,17980400,406528,2.3%
74477,2018,25705920,1396417,5.4%
207739,2018,20341000,300568,1.5%
15451,2018,106823000,5508090,5.2%
236067,2018,13462800,689251,5.1%
74075,2018,22674000,903189,4.0%
238663,2018,110513800,5090453,4.6%
240406,2018,51637000,2108928,4.1%
163502,2018,48945700,1936267,4.0%
93577,2018,66740136,2907564,4.4%
108186,2018,824965600,41348079,5.0%
169401,2018,38294292,1142831,3.0%
285370,2018,24262000,570912,2.4%
200303,2018,68213000,1960240,2.9%
122521,2018,26044000,975384,3.7%
124743,2018,12763400,424172,3.3%
154154,2018,18339400,700067,3.8%
287970,2018,46515000,709813,1.5%
48212,2018,47560000,1955887,4.1%
155251,2018,62488000,5584744,8.9%
165637,2018,68479000,3358623,4.9%
86774,2018,29774400,1677135,5.6%
285455,2018,37781000,1014901,2.7%
171493,2018,56549200,1041005,1.8%
13830,2018,30430000,1136369,3.7%
126636,2018,8752900,323459,3.7%
279846,2018,22528460,951780,4.2%
200422,2018,24147000,598757,2.5%
143808,2018,23815496,1110274,4.7%
84619,2018,112555272,4376366,3.9%
193383,2018,77557440,2033620,2.6%
290133,2018,46133360,743239,1.6%
4324,2018,9969640,216793,2.2%
14093,2018,29542612,807031,2.7%
94102,2018,102675000,3899481,3.8%
167261,2018,80667304,2199760,2.7%
99908,2018,43531880,1176691,2.7%
275615,2018,31699600,1300198,4.1%
283982,2018,47891200,2184786,4.6%
99059,2018,76519700,5542863,7.2%
23900,2018,40406572,662045,1.6%
12149,2018,33958050,1122818,3.3%
184955,2018,38414000,1296236,3.4%
133555,2018,27309280,1000995,3.7%
153247,2018,27501100,1194518,4.3%
39334,2018,31505496,954864,3.0%
75094,2018,23446200,1060926,4.5%
105202,2018,26453240,1415474,5.4%
136573,2018,22692500,986287,4.3%
219689,2018,39481400,1207503,3.1%
286273,2018,64294600,1718083,2.7%
36692,2018,34017000,1517472,4.5%
271170,2018,31764400,1370978,4.3%
86381,2018,66745800,2774101,4.2%
135420,2018,21204600,751470,3.5%
229186,2018,46200800,1151135,2.5%
87694,2018,50940400,2280409,4.5%
16633,2018,20706480,845910,4.1%
58467,2018,19546400,960686,4.9%
87817,2018,77098000,1393784,1.8%
87737,2018,52982000,3139459,5.9%
241525,2018,22265000,439514,2.0%
146684,2018,155055500,2262644,1.5%
238704,2018,29887200,1067890,3.6%
1649,2018,29607200,1024449,3.5%
201441,2018,89599600,1171422,1.3%
162299,2018,43456620,1819610,4.2%
159601,2018,40977000,2013425,4.9%
273179,2018,33720200,498953,1.5%
256480,2018,33457400,880621,2.6%
280980,2018,21317000,620162,2.9%
50496,2018,25856000,953130,3.7%
71875,2018,67338000,4599557,6.8%
95466,2018,28117000,966654,3.4%
265441,2018,21103000,721481,3.4%
5377,2018,51447800,1943982,3.8%
250395,2018,33686000,615962,1.8%
36739,2018,168495000,7596344,4.5%
21742,2018,29171988,1123407,3.9%
194477,2018,17242900,471654,2.7%
124918,2018,30318000,791674,2.6%
260853,2018,22303800,976820,4.4%
140536,2018,57061400,1547036,2.7%
161146,2018,17256440,473566,2.7%
257741,2018,70393500,4832639,6.9%
93369,2018,57382000,1689333,2.9%
13765,2018,44232200,1885281,4.3%
33576,2018,31156200,694112,2.2%
13216,2018,165377000,11297777,6.8%
89683,2018,415130100,9100109,2.2%
252009,2018,3954120,58706,1.5%
241835,2018,48937360,2503461,5.1%
55844,2018,14820960,491036,3.3%
210555,2018,58515400,1479036,2.5%
252543,2018,19852920,1032783,5.2%
83752,2018,55910500,1657234,3.0%
28669,2018,18738024,566503,3.0%
129502,2018,18662400,615912,3.3%
260453,2018,57079900,2305361,4.0%
178629,2018,75845000,4697141,6.2%
201097,2018,33492000,693460,2.1%
264468,2018,41776400,1324121,3.2%
109221,2018,37091600,1959865,5.3%
18130,2018,56561800,2077995,3.7%
55488,2018,13704000,427414,3.1%
27485,2018,71430400,1380450,1.9%
57312,2018,57401000,2823627,4.9%
235272,2018,36134000,964730,2.7%
44513,2018,35967200,1367805,3.8%
160300,2018,85616000,4718744,5.5%
96105,2018,64733600,3846400,5.9%
167502,2018,41551000,2399719,5.8%
186524,2018,27173000,1239730,4.6%
150409,2018,30090600,1063027,3.5%
200352,2018,23344400,657027,2.8%
187436,2018,7295200,180103,2.5%
18627,2018,21299000,1105533,5.2%
235857,2018,70195296,3638324,5.2%
171296,2018,35391600,1114018,3.1%
144855,2018,48236000,1836917,3.8%
197432,2018,36169720,879715,2.4%
40744,2018,64379000,2484762,3.9%
40022,2018,86268400,3559314,4.1%
47531,2018,106278000,5113953,4.8%
64680,2018,24292800,1266425,5.2%
246642,2018,81848200,3545548,4.3%
247518,2018,58100300,3009344,5.2%
231701,2018,52927200,1204233,2.3%
293268,2018,15158080,384750,2.5%
113869,2018,31250600,1318164,4.2%
70618,2018,52665400,1383781,2.6%
133695,2018,86452600,3547642,4.1%
161950,2018,4717480,122419,2.6%
174058,2018,69470100,2485805,3.6%
