,weight,CONS_total,vatax,table_row
17824,10831.392450907511,13478665.32539333,803713.8610045993,3
2270,10831.392450907511,13486046.8077586,882197.864885386,3
17208,10831.392450907511,13486596.492615588,748517.6487221617,3
8876,10831.392450907511,13503597.459978152,979192.8989572934,3
4047,10831.392450907511,13522168.955503544,620547.0876948831,3
595,10831.392450907511,13535744.208310952,854642.9482686447,3
17998,10831.392450907511,13540308.555784157,552048.5018733294,3
8153,10831.392450907511,13548946.46067969,445629.5135603984,3
16868,10831.392450907511,13553265.41312745,787129.0836051813,3
10309,10831.392450907511,13562295.950063685,527991.9367392781,3
1455,10831.392450907511,13567596.482613215,650995.702451627,3
10905,10831.392450907511,13591350.721075926,779700.4853950255,3
14635,10831.392450907511,13595748.199931832,726067.7338986789,3
5016,10831.392450907511,13606663.370663457,701916.1518107767,3
11387,10831.392450907511,13609411.794948399,513523.4460392651,3
15571,10831.392450907511,13612945.483314749,1025448.8796728574,3
17202,10831.392450907511,13648282.36697828,876013.1249801861,3
18426,10831.392450907511,13665558.176769344,817145.8031171488,3
5493,10831.392450907511,13674588.713705579,846860.1959577722,3
546,10831.392450907511,13677729.770031223,820644.1545998382,3
17712,10831.392450907511,13683619.25064182,986880.6343143152,3
14135,10831.392450907511,13688723.467170995,993618.2001328288,3
17966,10831.392450907511,13692649.787578052,937903.7135566596,3
17792,10831.392450907511,13748010.905317588,648058.8147871465,3
7074,10831.392450907511,13775966.306615848,971081.9062603906,3
6182,10831.392450907511,13792967.273978412,729967.747959011,3
12237,10831.392450907511,13802586.758975707,596965.6073300861,3
98,10831.392450907511,13823003.625092417,1080688.2814797726,3
13426,10831.392450907511,13844598.387331244,482729.3150867003,3
7282,10831.392450907511,13845383.651412651,864092.8162243548,3
13186,10831.392450907511,13863837.35732583,864654.2800425641,3
12505,10831.392450907511,13876794.214669123,1027003.7025540528,3
1446,10831.392450907511,13939222.709141362,892252.3861837828,3
10338,10831.392450907511,13939222.709141362,892252.3861837828,3
2844,10831.392450907511,13947075.349955482,598563.6197357591,3
8814,10831.392450907511,13967884.848112896,839949.872041348,3
16616,10831.392450907511,13993248.877942499,755341.5935896304,3
70,10831.392450907511,13998227.45221865,979970.3103978911,3
7829,10831.392450907511,14000708.886715908,1076092.9160753505,3
9542,10831.392450907511,14024164.72482768,895880.3062399057,3
18017,10831.392450907511,14027172.28625949,826906.6356490976,3
7005,10831.392450907511,14028742.814422315,620460.7086459278,3
6052,10831.392450907511,14028742.814422315,895102.8947993077,3
6728,10831.392450907511,14029135.44646302,866986.5143643573,3
4793,10831.392450907511,14041699.671765609,1342287.2312409019,3
9935,10831.392450907511,14042877.567887729,987614.8562304353,3
15592,10831.392450907511,14060153.377678787,699454.348915551,3
17669,10831.392450907511,14081748.139917612,936478.459248897,3
2620,10831.392450907511,14088108.778977046,793477.9437033961,3
1915,10831.392450907511,14088108.778977046,793477.9437033961,3
3944,10831.392450907511,14097453.42154585,1094897.6350329192,3
6545,10831.392450907511,14106091.32644138,803022.8286129569,3
4335,10831.392450907511,14145778.573115934,635231.5260172846,3
8356,10831.392450907511,14164043.81564957,684882.2033567915,3
2625,10831.392450907511,14164593.50050656,764325.0146809821,3
13198,10831.392450907511,14173545.511034654,622611.546964915,3
4906,10831.392450907511,14173545.511034654,622611.546964915,3
503,10831.392450907511,14173624.037442798,702304.8575310757,3
16199,10831.392450907511,14182466.110999493,952144.1635674305,3
17767,10831.392450907511,14206212.496821389,864611.0905180866,3
13230,10831.392450907511,14234285.687731856,418808.8188597774,3
10437,10831.392450907511,14237230.428037154,784105.8168917459,3
2707,10831.392450907511,14243394.751076238,856232.3227694224,3
1430,10831.392450907511,14244494.120790215,421745.7065242577,3
1752,10831.392450907511,14245083.068851272,840079.4406147811,3
4681,10831.392450907511,14255291.501909627,652118.6300880458,3
9303,10831.392450907511,14258000.662990497,545846.4861583387,3
16269,10831.392450907511,14277435.949005438,1026113.9983498128,3
10365,10831.392450907511,14284738.904962568,1142276.5433849022,3
17914,10831.392450907511,14288272.593328921,443340.4687630829,3
9487,10831.392450907511,14295339.970061632,614370.9856945791,3
10222,10831.392450907511,14300051.554550102,845175.8045031439,3
6046,10831.392450907511,14304888.781291597,786697.188360405,3
18998,10831.392450907511,14313558.096750382,920973.4199614206,3
5967,10831.392450907511,14351250.772658149,758408.0498275437,3
19611,10831.392450907511,14354234.776167518,687620.4192086746,3
16592,10831.392450907511,14358946.360655988,793434.7541789184,3
11920,10831.392450907511,14367191.633510813,1180585.6515965785,3
660,10831.392450907511,14390945.87197352,1155665.2959729738,3
15832,10831.392450907511,14403706.413296463,1551151.77161482,3
19536,10831.392450907511,14437001.610348321,921923.5894999288,3
9772,10831.392450907511,14445914.35767235,780046.0015908468,3
4197,10831.392450907511,14454355.946547525,856577.8389652434,3
19079,10831.392450907511,14477913.86898988,1466241.1664917585,3
17425,10831.392450907511,14484392.297661528,762035.9698836664,3
5480,10831.392450907511,14492205.675271574,794143.0623803519,3
12030,10831.392450907511,14494993.362760589,842584.4330344846,3
12642,10831.392450907511,14504926.953390446,933230.6070081778,3
19227,10831.392450907511,14522988.027262917,867107.4450328944,3
17919,10831.392450907511,14532097.090607297,963644.6701453393,3
1167,10831.392450907511,14542972.998134851,978976.9513349052,3
2638,10831.392450907511,14547802.372235531,1043458.9113800373,3
13161,10831.392450907511,14555655.013049651,998766.3914505647,3
15569,10831.392450907511,14568800.33377249,579560.2289655929,3
1387,10831.392450907511,14576464.511207063,939113.0202420338,3
19689,10831.392450907511,14578035.039369887,788597.5274374214,3
4734,10831.392450907511,14583531.887939772,727916.2455463224,3
13725,10831.392450907511,14590222.337913401,1239668.9210820037,3
1571,10831.392450907511,14614157.187114833,927754.1753044116,3
14068,10831.392450907511,14636929.845475772,854072.8465455399,3
12604,10831.392450907511,14647138.278534133,1562596.995601398,3
13762,10831.392450907511,14648316.174656246,988996.9210137199,3
7284,10831.392450907511,14652242.495063305,552782.7237894494,3
2581,10831.392450907511,14653813.023226129,671942.6218232876,3
7757,10831.392450907511,14666220.195712434,855178.4983721676,3
11704,10831.392450907511,14673601.678077707,629184.9925904133,3
1652,10831.392450907511,14678941.473831309,748733.5963445503,3
8178,10831.392450907511,14686401.482604716,578955.5756229057,3
6532,10831.392450907511,14690798.961460622,617394.2524080148,3
14788,10831.392450907511,14690956.014276912,660151.8816408889,3
4956,10831.392450907511,14714670.989535548,633158.4288423571,3
4901,10831.392450907511,14728020.478919545,581158.2413712658,3
16541,10831.392450907511,14729575.301800743,563778.7767214593,3
14698,10831.392450907511,14748500.166162767,624434.1448978719,3
5693,10831.392450907511,14765516.838806963,510327.42122791905,3
5674,10831.392450907511,14777492.116048494,1100469.0836905364,3
13339,10831.392450907511,14779557.360582609,1029379.1264003235,3
15254,10831.392450907511,14779557.360582609,1029379.1264003235,4
15861,10831.392450907511,14784952.124821905,627716.5487581734,4
7182,10831.392450907511,14790841.605432492,1459849.1168690668,4
7831,10831.392450907511,14801513.344298879,699385.2456763866,4
13379,10831.392450907511,14801992.355388543,834292.044334776,4
1911,10831.392450907511,14809923.5226108,477244.2454780388,4
19597,10831.392450907511,14821828.126085006,464413.50154621823,4
2950,10831.392450907511,14825785.857055321,774517.7424577075,4
14823,10831.392450907511,14871566.753001628,528622.5037966517,4
16319,10831.392450907511,14875257.494184265,939544.9154868104,4
19980,10831.392450907511,14880008.341876809,779139.021576816,4
18412,10831.392450907511,14890570.143771796,871219.0877631671,4
7939,10831.392450907511,14903134.369074384,918943.5123109713,4
5642,10831.392450907511,14911085.16789868,881066.2993440714,4
11457,10831.392450907511,14914717.014275214,871737.3620568991,4
17896,10831.392450907511,14921195.442946855,963083.2063271299,4
8858,10831.392450907511,14924532.815292858,777908.1201292028,4
6484,10831.392450907511,14929126.610169115,762597.4337018759,4
6657,10831.392450907511,14929754.821434246,911989.9988700693,4
658,10831.392450907511,14931403.876005212,1081292.9348224595,4
11037,10831.392450907511,14938706.83196234,935830.6163817324,4
1842,10831.392450907511,14938942.411186764,832866.7900270134,4
6698,10831.392450907511,14941612.309063563,514171.2889064299,4
11583,10831.392450907511,14947109.157633448,918727.5646885828,4
4380,10831.392450907511,14998543.954965925,1031365.8445262953,4
3732,10831.392450907511,15017782.92496051,1004717.9079235849,4
2994,10831.392450907511,15020138.717204746,1541866.023852125,4
10097,10831.392450907511,15024536.19606065,687102.1449149427,4
12455,10831.392450907511,15028234.789884105,814192.503433367,4
13891,10831.392450907511,15047858.539278584,742687.0629176791,4
425,10831.392450907511,15048408.22413557,697899.5260343554,4
17993,10831.392450907511,15060972.449438162,555590.0428804967,4
8380,10831.392450907511,15064309.821784161,923996.6866748561,4
19368,10831.392450907511,15113585.142892754,1236105.7853125976,4
2066,10831.392450907511,15121437.783706874,691766.6135585291,4
1628,10831.392450907511,15123008.311869696,774906.4481780063,4
11626,10831.392450907511,15130075.688602403,922960.1380873924,4
1103,10831.392450907511,15130860.95268382,1569377.7509443886,4
11741,10831.392450907511,15137143.06533511,738394.0241846007,4
14598,10831.392450907511,15150885.186759816,925897.0257518728,4
7204,10831.392450907511,15153555.084636617,530436.4638247131,4
18145,10831.392450907511,15207816.832662176,687145.3344394204,4
7706,10831.392450907511,15214884.209394882,717334.8120492982,4
12560,10831.392450907511,15224307.378371825,644128.5680596804,4
6180,10831.392450907511,15224307.378371825,646331.2338080405,4
3626,10831.392450907511,15233322.210026432,881064.5717630923,4
16364,10831.392450907511,15236086.339593,730118.9112946828,4
9277,10831.392450907511,15241190.556122178,878690.8754978004,4
8648,10831.392450907511,15245509.508569939,1002515.2421752247,4
8000,10831.392450907511,15252184.253261937,927192.7114862023,4
3337,10831.392450907511,15308723.267123595,1081120.1767245487,4
19194,10831.392450907511,15310293.795286419,531878.9939422666,4
8771,10831.392450907511,15310686.427327124,744198.6962743968,4
7384,10831.392450907511,15319010.22659009,931857.1801297884,4
9289,10831.392450907511,15322779.494180867,690298.1697262889,4
4770,10831.392450907511,15337778.038135827,816238.823103118,4
13841,10831.392450907511,15337778.038135827,816238.823103118,4
14052,10831.392450907511,15349949.631397713,798790.2552141472,4
16584,10831.392450907511,15352698.055682657,709603.8871677986,4
17142,10831.392450907511,15352698.055682657,709603.8871677986,4
10390,10831.392450907511,15371544.39363654,851049.5798321044,4
8037,10831.392450907511,15374489.133941835,918662.7804018662,4
13200,10831.392450907511,15391615.743557429,1490600.0582971538,4
14530,10831.392450907511,15393908.714675145,1202266.7928843587,4
12613,10831.392450907511,15422138.958401905,1084359.3910603726,4
15357,10831.392450907511,15442218.160963604,779700.4853950255,4
16919,10831.392450907511,15455685.439959815,1029236.6009695475,4
846,10831.392450907511,15459336.91793838,752836.6011699269,4
6816,10831.392450907511,15459886.60279537,797235.4323329517,4
19331,10831.392450907511,15460318.498040145,1140721.7205037065,4
15928,10831.392450907511,15467739.243609488,931900.369654266,4
10033,10831.392450907511,15500681.071824716,1027647.2264687696,4
6138,10831.392450907511,15540376.171140084,1644873.0397313214,4
3913,10831.392450907511,15553333.028483378,751281.7782887314,4
10331,10831.392450907511,15568645.678070908,718889.6349304934,4
16991,10831.392450907511,15578854.111129262,812308.5763756516,4
4535,10831.392450907511,15581602.535414204,795551.0408783231,4
16747,10831.392450907511,15581995.167454911,773869.8995905427,4
1800,10831.392450907511,15587492.016024793,1118608.6839711494,4
6944,10831.392450907511,15589455.176228322,1655022.5779835691,4
11504,10831.392450907511,15592439.179737687,626489.966263008,4
2030,10831.392450907511,15599270.977245968,883139.3965189985,4
7010,10831.392450907511,15603197.297653029,924471.7714441102,4
10892,10831.392450907511,15608380.04059035,822544.493676855,4
8055,10831.392450907511,15608694.146222914,992210.2216348574,4
5774,10831.392450907511,15633429.964787388,575327.6555667829,4
8782,10831.392450907511,15642853.133764328,891431.7852187075,4
10487,10831.392450907511,15667667.47873694,710035.7824125751,4
19425,10831.392450907511,15673871.064980095,1669059.1734388063,4
19262,10831.392450907511,15677797.385387152,690168.601152856,4
14881,10831.392450907511,15684158.024446592,1004821.5627823313,4
5918,10831.392450907511,15688005.818445507,1020957.1691271816,4
1313,10831.392450907511,15690204.557873458,976731.0960620674,4
4155,10831.392450907511,15690204.557873458,976731.0960620674,4
4033,10831.392450907511,15699784.779666683,964594.8396838474,4
2263,10831.392450907511,15700962.675788803,563882.4315802058,4
14263,10831.392450907511,15709207.948643627,1200452.8328562973,4
19636,10831.392450907511,15722164.805986919,1073864.3366123037,4
6608,10831.392450907511,15725384.388720708,947534.9775151756,4
9965,10831.392450907511,15726051.863189906,1247313.4669145483,4
17067,10831.392450907511,15732922.923902266,970347.6843442706,4
6449,10831.392450907511,15743523.98900132,227824.74161960668,4
10139,10831.392450907511,15744466.305899015,1112151.8500617407,4
