id_n,Year,CONS_Nonfood,vat,vat1,vat2,vat_diff
78039,2018,35933200,1960497,1960497,3560948,1600450
88634,2018,12339800,498350,498350,1222863,724514
270392,2018,3395700,49748,49748,336511,286763
124041,2018,11362200,705407,705407,1125984,420577
172409,2018,17416800,987701,987701,1725989,738288
102004,2018,9575000,277279,277279,948874,671595
291923,2018,14708800,518764,518764,1457629,938865
98681,2018,2888000,212369,212369,286198,73829
52253,2018,67946000,2935514,2935514,6733387,3797874
43029,2018,19218000,1055802,1055802,1904486,848685
262115,2018,11487400,393859,393859,1138391,744532
132537,2018,42934000,2366288,2366288,4225982,1859694
88604,2018,13894000,1199892,1199892,1376883,176991
27012,2018,31507000,1266090,1266090,3122315,1856225
192951,2018,7203000,257856,257856,713811,455955
14575,2018,15112000,726991,726991,1497586,770595
211510,2018,14624000,442081,442081,1449225,1007144
133725,2018,16803000,1310189,1310189,1665162,354973
281485,2018,14422000,898135,898135,1429207,531072
173014,2018,23751000,1551495,1551495,2353703,802207
171062,2018,23524000,1746721,1746721,2331207,584486
89331,2018,23039000,1575081,1575081,2276207,701126
8882,2018,14349516,833324,833324,1422024,588700
111161,2018,46410000,2573604,2573604,4599189,2025586
120120,2018,23378200,1151948,1151948,2308732,1156784
244948,2018,9740800,312182,312182,962232,650050
13178,2018,11260000,1062838,1062838,1115856,53018
98808,2018,4938000,336243,336243,489351,153108
137614,2018,7516000,373901,373901,744829,370928
86713,2018,180563526,7968125,7968125,17893683,9925558
268541,2018,53571433,4994505,4994505,5308881,314375
77283,2018,6300800,181133,181133,624404,443270
195711,2018,49226000,3075640,3075640,4878252,1802613
214758,2018,10150500,399369,399369,1005905,606536
146399,2018,27052850,1850775,1850775,2680913,830138
32737,2018,20556000,1422964,1422964,2037081,614117
179482,2018,18869600,907609,907609,1869960,962351
151107,2018,3470510,232874,232874,343924,111050
243875,2018,3726800,203530,203530,369323,165793
220758,2018,16802000,958685,958685,1665063,706378
211965,2018,22397000,2128351,2128351,2209613,81261
225023,2018,13012000,1103766,1103766,1262523,158757
156697,2018,13692600,694744,694744,1356924,662180
269397,2018,102398000,9193324,9193324,10139622,946297
258851,2018,18031000,766829,766829,1786856,1020027
16047,2018,9111000,366766,366766,902892,536126
38626,2018,17765000,1320000,1320000,1760495,440495
189150,2018,24269000,968991,968991,2400477,1431486
187718,2018,235000,11000,11000,23288,12288
70374,2018,12367600,507586,507586,1225618,718032
52343,2018,35772000,2618892,2618892,3544973,926081
159289,2018,17200600,1126023,1126023,1704564,578541
157525,2018,12937100,733948,733948,1282055,548107
249437,2018,58484000,3819378,3819378,5785505,1966126
276688,2018,11385000,322766,322766,1128243,805477
79088,2018,13478000,712423,712423,1335658,623234
88740,2018,16837000,471910,471910,1668532,1196622
287472,2018,100847000,8864613,8864613,9974027,1109414
283746,2018,4006000,96820,96820,396991,300171
2763,2018,12693696,810432,810432,1257934,447501
269956,2018,6431048,231198,231198,637311,406113
47587,2018,22050000,1646036,1646036,2185135,539099
27423,2018,21860600,1058577,1058577,2166366,1107789
47068,2018,54434000,3370757,3370757,5394360,2023604
65977,2018,6672000,328811,328811,661189,332378
222830,2018,1851200,122705,122705,183452,60748
92187,2018,21801000,1270153,1270153,2121811,851658
97230,2018,13554000,618101,618101,1343189,725088
170892,2018,16754604,896114,896114,1631627,735514
270421,2018,7642824,196318,196318,757397,561079
7373,2018,7148000,453874,453874,708360,254486
251089,2018,36937000,2653477,2653477,3660423,1006946
111697,2018,34351000,1535640,1535640,3404153,1868514
272460,2018,28500000,1369748,1369748,2824324,1454577
236275,2018,5434000,258649,258649,538505,279856
224757,2018,8069000,237937,237937,799631,561694
131623,2018,19633000,1207721,1207721,1809550,601829
19472,2018,24844944,1686661,1686661,2459139,772477
181748,2018,4126000,335550,335550,408883,73333
285473,2018,26390000,1915387,1915387,2615225,699838
99030,2018,28999000,1782595,1782595,2873775,1091180
219501,2018,20805000,1135973,1135973,2061757,925784
249140,2018,7993000,190369,190369,783180,592811
39356,2018,28592000,1290161,1290161,2833441,1543280
103912,2018,24611000,1361324,1361324,2438928,1077604
70534,2018,15759000,1144495,1144495,1561703,417207
3883,2018,15783000,872964,872964,1555063,682099
236168,2018,5979000,205532,205532,581613,376081
187846,2018,7741000,467351,467351,767126,299775
201217,2018,46741000,2043225,2043225,4559748,2516523
217987,2018,31608000,2414252,2414252,3123207,708955
246576,2018,13299400,621094,621094,1317959,696865
128503,2018,62648000,5558865,5558865,6208360,649495
32886,2018,11603000,695973,695973,1149847,453874
10892,2018,12043000,577054,577054,1193450,616396
19406,2018,27043000,1546739,1546739,2679937,1133198
72669,2018,21463000,2001108,2001108,2126964,125856
226329,2018,8925000,292342,292342,884459,592117
220591,2018,18910000,1042324,1042324,1784775,742450
181030,2018,7659000,380838,380838,759000,378162
158380,2018,12298200,857425,857425,1203281,345856
126476,2018,17381000,629081,629081,1722441,1093360
282552,2018,5157000,357450,357450,511054,153604
99261,2018,12794000,975432,975432,1267874,292441
154554,2018,5407200,380164,380164,527921,147757
9898,2018,5657000,308000,308000,560604,252604
59711,2018,5119700,449880,449880,507358,57477
282959,2018,6908000,480631,480631,684577,203946
168472,2018,5723900,324332,324332,567233,242902
138187,2018,27202000,1486486,1486486,2695694,1209207
178019,2018,94747000,2943326,2943326,9369523,6426196
151966,2018,1306000,113171,113171,129423,16252
243924,2018,24650000,1201874,1201874,2442793,1240919
81133,2018,32135000,904378,904378,3184550,2280171
168545,2018,3222600,144288,144288,319357,175068
8361,2018,8779000,407198,407198,852450,445252
154861,2018,4738000,268955,268955,469532,200577
198978,2018,37805000,2194351,2194351,3746441,1552090
200382,2018,2075000,23982,23982,205631,181649
237145,2018,10624000,588847,588847,1052829,463982
147913,2018,7697400,578937,578937,727427,148490
171207,2018,5334400,412391,412391,523481,111090
37798,2018,11330680,805446,805446,1122860,317414
208672,2018,6762000,368847,368847,670108,301261
176948,2018,14939000,1015270,1015270,1468748,453477
224147,2018,27563000,1526225,1526225,2702036,1175811
117167,2018,7792000,247550,247550,772180,524631
141644,2018,34213996,2623153,2623153,3390576,767423
119713,2018,26963000,2058982,2058982,2670820,611838
147468,2018,11575000,504811,504811,1123387,618577
112171,2018,18577200,826843,826843,1840984,1014141
127103,2018,16727200,1315065,1315065,1657650,342586
98002,2018,17160000,630270,630270,1700541,1070270
31229,2018,29012000,1688847,1688847,2875063,1186216
233222,2018,13074000,533252,533252,1280757,747505
37985,2018,51498000,3082081,3082081,4766468,1684387
10717,2018,42660000,2517910,2517910,4227568,1709658
41424,2018,29551000,1896955,1896955,2928477,1031523
272732,2018,27425000,1642072,1642072,2590946,948874
236362,2018,12489000,633441,633441,1237649,604207
150149,2018,15842100,1072411,1072411,1569938,497527
22399,2018,14812000,975829,975829,1467856,492027
151455,2018,6490800,511153,511153,643232,132079
274743,2018,17852000,804982,804982,1769117,964135
86973,2018,14108000,1150342,1150342,1398090,247748
55732,2018,29680840,2209993,2209993,2921525,711532
230082,2018,15327800,509548,509548,1518971,1009423
118095,2018,3300500,232338,232338,327077,94739
235238,2018,5266000,400658,400658,521856,121198
10694,2018,58214528,3455044,3455044,5769007,2313964
117093,2018,15835000,933811,933811,1569234,635423
57202,2018,11899000,771784,771784,1162730,390946
77102,2018,30475000,2160856,2160856,3020045,859189
214892,2018,7425000,537216,537216,735018,197802
269279,2018,8643000,547324,547324,856514,309189
114355,2018,4636000,302550,302550,459423,156874
219172,2018,9150000,574676,574676,906757,332081
141256,2018,3020400,106571,106571,299319,192748
16194,2018,19823000,1521369,1521369,1964441,443072
136262,2018,9135500,695577,695577,901455,205878
3526,2018,16395000,1406117,1406117,1624730,218613
176450,2018,23703000,1488072,1488072,2315054,826982
72162,2018,19739000,1419694,1419694,1956117,536423
2143,2018,44891000,2727802,2727802,4419423,1691622
221306,2018,31759600,1328879,1328879,3147348,1818468
217498,2018,71347000,4986369,4986369,7070423,2084054
178931,2018,19415000,987523,987523,1924009,936486
143401,2018,22870968,1671105,1671105,2266492,595387
270251,2018,17463000,498964,498964,1730568,1231604
9853,2018,30755254,2195640,2195640,3020566,824926
211932,2018,15169000,797450,797450,1503234,705784
234892,2018,3473000,154892,154892,344171,189279
194861,2018,12617000,406901,406901,1250333,843432
92345,2018,5538000,239721,239721,548811,309090
15573,2018,13230600,909987,909987,1311141,401153
229185,2018,72222000,5558468,5558468,7157135,1598667
96239,2018,6356000,375189,375189,623036,247847
134808,2018,10939000,803991,803991,1077505,273514
223831,2018,83963000,5780550,5780550,8285973,2505423
129673,2018,12117556,741713,741713,1200839,459126
121085,2018,13703000,432369,432369,1357955,925586
253469,2018,29146000,2333784,2333784,2888342,554559
58787,2018,10875000,616793,616793,1077703,460910
157406,2018,15552000,722333,722333,1541189,818856
6965,2018,6676000,383315,383315,661586,278270
19551,2018,38182000,3233802,3233802,3779838,546036
68639,2018,16054000,801712,801712,1566856,765144
37893,2018,54142640,3019946,3019946,5365487,2345541
273758,2018,21889000,945802,945802,2169180,1223378
145545,2018,11682800,477281,477281,1155079,677798
121887,2018,7148000,463586,463586,708360,244775
64750,2018,5500000,155982,155982,540784,384802
50732,2018,12280000,831739,831739,1190378,358640
232804,2018,26436000,1195234,1195234,2524649,1329414
287922,2018,19310000,71351,71351,1913604,1842252
290980,2018,3896000,88198,88198,386090,297892
236464,2018,10178000,424541,424541,1008631,584090
222363,2018,12013000,562387,562387,1190477,628090
67062,2018,20453000,1295919,1295919,2026874,730955
201361,2018,29778500,1048468,1048468,2951023,1902554
105111,2018,5792000,206027,206027,573982,367955
145762,2018,20952600,1213726,1213726,2076384,862658
9858,2018,42627950,3106430,3106430,4179797,1073367
126933,2018,14993456,1152171,1152171,1485838,333667
30600,2018,15573000,1077108,1077108,1543270,466162
287410,2018,14410000,471712,471712,1398288,926577
204092,2018,18679800,1163007,1163007,1851151,688144
24120,2018,25357600,691573,691573,2512915,1821342
163599,2018,8303000,368450,368450,822820,454369
227113,2018,21153000,1006153,1006153,2096243,1090090
128097,2018,13082400,676094,676094,1291895,615802
92253,2018,9611900,548405,548405,952531,404126
152093,2018,10638400,516346,516346,1051977,535631
183978,2018,17750000,1186018,1186018,1759009,572991
187577,2018,22357000,629180,629180,2215559,1586378
80919,2018,36457000,973748,973748,3612856,2639108
162686,2018,50498200,4113425,4113425,5004326,890901
112828,2018,114542400,6143589,6143589,11286634,5143045
262198,2018,7014478,378578,378578,695128,316550
239975,2018,61769480,3625390,3625390,6106732,2481342
263893,2018,57448000,2446955,2446955,5693045,3246090
145080,2018,14760000,833523,833523,1462703,629180
204186,2018,24754800,1955305,1955305,2444359,489054
116628,2018,1701400,41523,41523,168607,127085
213085,2018,21101000,933514,933514,2091090,1157577
149650,2018,23584000,2002198,2002198,2337153,334955
187032,2018,14576600,764807,764807,1442050,677243
159963,2018,11943600,751924,751924,1183600,431676
5290,2018,8768752,583555,583555,868975,285420
123093,2018,45029000,2710757,2710757,4456387,1745631
46734,2018,42129000,2531586,2531586,4148486,1616901
119586,2018,9126000,579432,579432,904378,324946
64531,2018,49609000,3393847,3393847,4916207,1522360
215029,2018,10599000,901505,901505,1050351,148847
175247,2018,20481000,1258360,1258360,2016171,757811
119499,2018,3043000,108315,108315,301559,193243
164451,2018,5227000,419288,419288,517991,98703
131806,2018,11707400,790652,790652,1160193,369541
98303,2018,5349000,298387,298387,530081,231694
49725,2018,40107000,3756550,3756550,3974568,218018
247095,2018,15106000,738387,738387,1486288,747901
278146,2018,23763000,670604,670604,2354892,1684288
18299,2018,29478044,2498094,2498094,2921248,423153
188532,2018,9671000,575766,575766,954225,378459
86923,2018,17981000,810631,810631,1781901,971270
244914,2018,13212000,643748,643748,1305135,661387
65467,2018,7867000,464577,464577,779613,315036
117864,2018,18347000,1094450,1094450,1818171,723721
30800,2018,12283000,764252,764252,1206631,442378
105246,2018,2162400,61580,61580,214292,152712
164705,2018,7722000,380441,380441,765243,384802
136065,2018,37485800,2322368,2322368,3700241,1377874
131437,2018,10456000,337135,337135,1036180,699045
98549,2018,10517000,690225,690225,1042225,352000
123557,2018,6914000,372514,372514,676351,303838
67203,2018,11847000,683586,683586,1174027,490441
60446,2018,7767390,252405,252405,769741,517336
78476,2018,45957996,2457657,2457657,4536558,2078901
235122,2018,13681000,746414,746414,1355775,609360
79512,2018,53655852,3736120,3736120,5311301,1575180
287844,2018,27415000,305225,305225,2706892,2401667
165464,2018,40983000,2966333,2966333,4061378,1095045
287559,2018,9093360,300207,300207,890243,590036
225082,2018,35440000,2172550,2172550,3512072,1339523
281170,2018,6146000,525820,525820,609063,83243
86145,2018,22376780,516453,516453,2217519,1701066
114198,2018,7859000,370135,370135,778820,408685
177777,2018,74770000,4636847,4636847,7409640,2772793
87321,2018,22413000,781694,781694,2221108,1439414
133992,2018,20249194,1452867,1452867,2006677,553810
30756,2018,15353000,931333,931333,1521468,590135
229387,2018,29420000,1236955,1236955,2915495,1678541
239505,2018,115819000,3832261,3832261,11477559,7645297
98614,2018,24436000,1166694,1166694,2421586,1254892
122003,2018,12325000,788036,788036,1221396,433360
15764,2018,6388000,382126,382126,615306,233180
2012,2018,7319000,450604,450604,725306,274703
254365,2018,20668000,1171550,1171550,2048180,876631
77617,2018,7275000,437423,437423,720946,283523
254262,2018,15534000,718171,718171,1539405,821234
111411,2018,12351400,1087553,1087553,1224013,136459
148362,2018,14322300,1020057,1020057,1419327,399270
180872,2018,19483910,1454081,1454081,1930838,476757
2006,2018,26657000,861468,861468,2641685,1780216
21186,2018,9243000,740270,740270,915973,175703
103513,2018,3716200,149957,149957,368272,218315
14806,2018,2226000,98901,98901,216730,117829
249298,2018,15654000,844027,844027,1551297,707270
164226,2018,20877000,1391054,1391054,2068892,677838
85215,2018,35936000,1311577,1311577,3561225,2249649
292757,2018,4872000,96225,96225,482811,386586
225921,2018,16467000,1564081,1564081,1592523,28441
144538,2018,48119000,2708577,2708577,4768550,2059973
27866,2018,13069900,1089694,1089694,1295215,205522
215816,2018,11074000,775847,775847,1076216,300369
