id_n,Year,CONS_total,vat,vat1,vat2,vat_diff
77587,2018,24976200,925477,925477,1000605,75128
76777,2018,60531000,3397618,3397618,3673428,275810
43775,2018,19968000,854631,854631,924000,69369
67641,2018,32212764,974778,974778,1053900,79122
238979,2018,50369487,1439018,1439018,1555821,116803
78039,2018,50022600,2214032,2214032,2393743,179710
88634,2018,30924600,1080789,1080789,1168543,87754
270392,2018,7035700,75514,75514,81643,6129
124041,2018,28001680,1018644,1018644,1101384,82740
172409,2018,46510280,1805607,1805607,1952176,146569
102004,2018,35835000,1070865,1070865,1157786,86921
291923,2018,46064800,1316126,1316126,1423122,106995
98681,2018,13906800,614831,614831,664736,49905
52253,2018,109925600,3834879,3834879,4146216,311336
43029,2018,44698000,2279301,2279301,2464373,185072
262115,2018,29803880,915874,915874,990214,74340
132537,2018,77514000,3984775,3984775,4308214,323440
88604,2018,56315600,3141287,3141287,3396281,254994
27012,2018,57470600,1593254,1593254,1722621,129367
192951,2018,30239000,653150,653150,706420,53270
14575,2018,52032000,1936162,1936162,2093392,157230
211510,2018,38152960,810218,810218,876002,65784
133725,2018,55309000,2500568,2500568,2703536,202968
281485,2018,26538000,1480441,1480441,1600607,120166
173014,2018,33748000,1752468,1752468,1894714,142246
171062,2018,52243028,2232723,2232723,2414031,181309
89331,2018,67469360,2886491,2886491,3120839,234348
8882,2018,36999780,1109693,1109693,1199790,90097
111161,2018,114036000,5226162,5226162,5650486,424324
120120,2018,53109200,2298917,2298917,2485552,186635
244948,2018,23775600,942312,942312,1018815,76503
13178,2018,32528000,1727595,1727595,1867821,140227
98808,2018,15517400,598690,598690,647300,48610
137614,2018,38175200,1032474,1032474,1116279,83805
86713,2018,222402726,8382366,8382366,9062754,680387
268541,2018,67255233,5413765,5413765,5853199,439434
77283,2018,9576800,230341,230341,249062,18721
195711,2018,79204000,3937348,3937348,4256947,319600
214758,2018,33934000,1359144,1359144,1469464,110320
146399,2018,65635550,3185313,3185313,3443861,258548
32737,2018,45952800,2005270,2005270,2168036,162765
179482,2018,59403600,2108323,2108323,2279556,171233
151107,2018,16292462,504445,504445,545390,40945
243875,2018,11309440,313852,313852,339357,25504
220758,2018,27550400,1173571,1173571,1268829,95257
211965,2018,50739600,3300858,3300858,3568814,267956
225023,2018,26714000,1484530,1484530,1605057,120527
156697,2018,31695000,1209231,1209231,1307402,98171
269397,2018,126623864,9461072,9461072,10229026,767954
258851,2018,40006200,1101499,1101499,1191029,89530
16047,2018,16209000,485288,485288,524679,39390
38626,2018,57441000,2100389,2100389,2270895,170506
189150,2018,63087000,1987153,1987153,2148546,161393
187718,2018,2268200,41404,41404,44764,3361
70374,2018,34296000,1194642,1194642,1291673,97031
52343,2018,74579600,3914525,3914525,4232375,317850
159289,2018,37428600,2207670,2207670,2386864,179194
157525,2018,37990700,1629792,1629792,1762082,132290
249437,2018,99012800,5054126,5054126,5464378,410252
276688,2018,29257400,673746,673746,728438,54692
79088,2018,32302000,1547234,1547234,1672821,125587
88740,2018,35941800,1002951,1002951,1084415,81464
287472,2018,199558600,12490609,12490609,13504457,1013848
283746,2018,17006000,307411,307411,332446,25036
2763,2018,28216216,1267770,1267770,1370694,102923
269956,2018,22098648,898333,898333,971310,72977
47587,2018,43598800,2224198,2224198,2404832,180634
27423,2018,58588200,1883020,1883020,2035907,152887
47068,2018,96075600,4992211,4992211,5397474,405263
65977,2018,21684400,955535,955535,1033105,77569
222830,2018,5616000,228445,228445,246997,18552
92187,2018,43140188,2100782,2100782,2271335,170552
97230,2018,41842000,1468240,1468240,1587427,119188
170892,2018,28006104,1223139,1223139,1322437,99298
270421,2018,18974664,576620,576620,623424,46804
7373,2018,21864000,619492,619492,669795,50303
251089,2018,101365000,6586687,6586687,7121377,534690
111697,2018,65987800,2105204,2105204,2276144,170941
272460,2018,77378960,3196570,3196570,3456134,259565
236275,2018,17238000,691514,691514,747643,56129
224757,2018,21828200,422420,422420,456707,34287
131623,2018,38181400,1684973,1684973,1821745,136772
19472,2018,81069944,3613897,3613897,3907240,293343
181748,2018,19154000,948775,948775,1025786,77011
285473,2018,40742000,2162555,2162555,2338220,175664
99030,2018,81810200,3328541,3328541,3598714,270174
219501,2018,41854600,1417850,1417850,1532936,115085
249140,2018,14491440,342257,342257,370039,27783
39356,2018,57088000,1525448,1525448,1649730,124283
103912,2018,72799400,3052640,3052640,3300424,247784
70534,2018,71633000,3770593,3770593,4076652,306060
3883,2018,43467800,1394508,1394508,1507728,113220
236168,2018,13467000,301146,301146,325609,24463
187846,2018,37947800,904854,904854,978300,73446
201217,2018,93697000,2765897,2765897,2990412,224514
217987,2018,57181600,3036079,3036079,3282514,246435
246576,2018,36879320,1366755,1366755,1477693,110938
128503,2018,89454000,5976270,5976270,6461357,485087
32886,2018,49537000,2094114,2094114,2264149,170036
10892,2018,39712200,1843184,1843184,1992793,149609
19406,2018,69463560,3058905,3058905,3307197,248293
72669,2018,38207000,2573360,2573360,2782262,208901
226329,2018,35398720,843356,843356,911869,68513
220591,2018,48160000,2093647,2093647,2263640,169993
181030,2018,16348200,627159,627159,678064,50906
158380,2018,36116592,1762773,1762773,1905899,143126
126476,2018,37604320,1205770,1205770,1303641,97871
282552,2018,18625000,815454,815454,881683,66229
99261,2018,33971000,1798133,1798133,1944086,145952
154554,2018,23128800,1041915,1041915,1126526,84610
9898,2018,16035160,455580,455580,492588,37008
59711,2018,41948284,2900465,2900465,3135902,235437
282959,2018,23522000,1372126,1372126,1483500,111374
168472,2018,21349900,804494,804494,869833,65339
138187,2018,39786000,1558631,1558631,1685143,126512
178019,2018,119686200,3327271,3327271,3599711,272440
151966,2018,6740000,313629,313629,339086,25457
243924,2018,57607600,1812148,1812148,1959302,147154
81133,2018,65617800,2349261,2349261,2539992,190731
168545,2018,11766720,218967,218967,236767,17799
8361,2018,20162320,579071,579071,626094,47022
154861,2018,12210400,404056,404056,436872,32815
198978,2018,90574600,3746882,3746882,4051301,304419
200382,2018,7639000,44595,44595,48214,3620
237145,2018,40633200,1101787,1101787,1191238,89450
147913,2018,19439000,1204062,1204062,1301797,97734
171207,2018,21007200,859220,859220,928967,69747
37798,2018,32395880,1216758,1216758,1315579,98822
208672,2018,20765600,699164,699164,755914,56750
176948,2018,45577400,2595786,2595786,2806502,210716
224147,2018,71677200,3304092,3304092,3572303,268211
117167,2018,19975600,688710,688710,744617,55907
141644,2018,69001996,4241243,4241243,4585500,344257
119713,2018,46283600,2364523,2364523,2556464,191942
147468,2018,34392600,1088970,1088970,1177373,88402
112171,2018,58293760,1711640,1711640,1850571,138932
127103,2018,35577200,1896341,1896341,2050264,153924
98002,2018,44407116,1262828,1262828,1365364,102537
31229,2018,71360800,4234505,4234505,4578214,343710
233222,2018,31105000,1121910,1121910,1213023,91113
37985,2018,107346000,4897912,4897912,5295514,397602
10717,2018,80750000,3571730,3571730,3861643,289913
41424,2018,77703000,3173744,3173744,3431388,257643
272732,2018,57612508,2262226,2262226,2445952,183726
236362,2018,34875000,1109107,1109107,1199234,90128
150149,2018,49010820,1969677,1969677,2129604,159926
22399,2018,38539600,1950290,1950290,2108593,158303
151455,2018,15486800,698213,698213,754886,56673
274743,2018,48532000,1758575,1758575,1901542,142967
86973,2018,44866000,2303921,2303921,2490957,187036
55732,2018,54146840,2681532,2681532,2899218,217686
230082,2018,32487800,1011980,1011980,1094121,82141
118095,2018,11514420,492077,492077,532020,39943
235238,2018,22545600,872989,872989,943878,70889
10694,2018,102263728,4939202,4939202,5340116,400914
117093,2018,61808200,3440355,3440355,3719609,279254
57202,2018,24587000,1210793,1210793,1309071,98279
77102,2018,67738200,3186333,3186333,3444964,258631
214892,2018,30669000,808236,808236,873859,65623
269279,2018,20457400,719037,719037,777402,58364
114355,2018,14344400,759283,759283,820918,61636
219172,2018,26304800,1174503,1174503,1269836,95333
141256,2018,11789160,294039,294039,317925,23886
16194,2018,38595000,1851362,1851362,2001704,150342
136262,2018,22823980,1200580,1200580,1298054,97474
3526,2018,34392200,1714791,1714791,1853979,139188
176450,2018,43411000,2121831,2121831,2294111,172280
72162,2018,41995000,2224656,2224656,2405283,180627
2143,2018,139364600,6977822,6977822,7544238,566416
221306,2018,91585600,2648086,2648086,2863029,214942
217498,2018,153559000,5714348,5714348,6178209,463861
178931,2018,50500600,2256146,2256146,2439417,183271
143401,2018,48668168,2432132,2432132,2629572,197439
270251,2018,52615000,1131548,1131548,1223473,91925
9853,2018,63749098,2861209,2861209,3093467,232258
211932,2018,51163400,2779121,2779121,3004701,225580
234892,2018,12088360,353591,353591,382321,28730
194861,2018,27775000,703460,703460,760583,57123
92345,2018,14243320,480474,480474,519483,39009
15573,2018,58351000,3011433,3011433,3255916,244483
229185,2018,107241400,6530342,6530342,7060452,530109
96239,2018,19465200,572845,572845,619357,46512
134808,2018,29284600,1444521,1444521,1561786,117265
223831,2018,126421000,6127560,6127560,6624957,497396
129673,2018,28459284,1181893,1181893,1277836,95943
121085,2018,21335560,678754,678754,733884,55130
253469,2018,50570884,3153857,3153857,3409851,255995
58787,2018,23760600,844047,844047,912557,68510
157406,2018,25235804,897995,897995,970928,72933
6965,2018,20456000,605932,605932,655114,49183
19551,2018,73214400,3974667,3974667,4297286,322619
68639,2018,32772000,1397277,1397277,1510693,113415
37893,2018,119766640,5429863,5429863,5870628,440765
273758,2018,42195000,1528360,1528360,1652440,124080
145545,2018,32606404,1102604,1102604,1192136,89532
121887,2018,20621200,1046407,1046407,1131343,84936
64750,2018,12000000,274178,274178,296438,22260
50732,2018,40302800,1532996,1532996,1657443,124446
232804,2018,46534000,1727447,1727447,1867721,140274
287922,2018,129810000,2861700,2861700,3096725,235025
290980,2018,30280800,1192043,1192043,1288854,96811
236464,2018,23210760,725725,725725,784664,58940
222363,2018,26989000,950935,950935,1028121,77186
67062,2018,43853000,1983934,1983934,2145124,161190
201361,2018,58365500,1437600,1437600,1554446,116845
105111,2018,12408740,330733,330733,357579,26845
145762,2018,52922200,2404967,2404967,2600214,195247
9858,2018,83558450,4279612,4279612,4627003,347391
126933,2018,32993776,1707990,1707990,1846626,138636
30600,2018,28313000,1205937,1205937,1303821,97884
287410,2018,22106000,790523,790523,854737,64215
204092,2018,54801496,2047126,2047126,2213323,166197
24120,2018,48924000,1615301,1615301,1746415,131115
163599,2018,18126840,528514,528514,571429,42915
227113,2018,45905000,1878168,1878168,2030626,152458
128097,2018,32578760,1204518,1204518,1302290,97772
92253,2018,22944700,883875,883875,955618,71743
152093,2018,28367800,1101521,1101521,1190943,89421
183978,2018,45658400,2041128,2041128,2206824,165696
187577,2018,43666600,959032,959032,1036881,77848
80919,2018,62035800,2055051,2055051,2221898,166848
162686,2018,87713612,5173717,5173717,5593662,419945
112828,2018,203589800,8524638,8524638,9216651,692013
262198,2018,17934998,841332,841332,909621,68290
239975,2018,130328880,5788716,5788716,6258594,469878
263893,2018,85065200,2814778,2814778,3043290,228511
145080,2018,30284600,1191177,1191177,1287865,96689
204186,2018,62368480,3671622,3671622,3969643,298021
116628,2018,7532680,194571,194571,210364,15793
213085,2018,31423000,1036859,1036859,1121023,84163
149650,2018,32018400,2178090,2178090,2354885,176795
187032,2018,50519000,1873151,1873151,2025193,152042
159963,2018,38808516,2285981,2285981,2471536,185555
5290,2018,21936712,855893,855893,925394,69501
123093,2018,67389000,3225703,3225703,3487542,261839
46734,2018,82074880,3729043,3729043,4031745,302702
119586,2018,18810480,1006603,1006603,1088310,81707
64531,2018,86165000,5095519,5095519,5509126,413607
215029,2018,34451400,2150114,2150114,2324636,174522
175247,2018,60604200,3398069,3398069,3673940,275871
119499,2018,8835800,179065,179065,193614,14549
164451,2018,19761000,876882,876882,948062,71180
131806,2018,19037840,1011207,1011207,1093286,82079
98303,2018,21984840,795305,795305,859864,64559
49725,2018,76629200,6003324,6003324,6490607,487283
247095,2018,39400400,1353746,1353746,1463697,109951
278146,2018,51375000,1390230,1390230,1503267,113037
18299,2018,44155044,3095547,3095547,3346828,251282
188532,2018,34943000,1359024,1359024,1469378,110354
86923,2018,35239800,1173452,1173452,1268754,95302
244914,2018,29259200,1137975,1137975,1230343,92368
65467,2018,46243000,1758018,1758018,1900714,142696
117864,2018,38472040,1646661,1646661,1780324,133662
30800,2018,30795000,1007566,1007566,1089378,81812
105246,2018,6750360,153872,153872,166367,12495
164705,2018,24776440,1182168,1182168,1278128,95960
136065,2018,73442864,3250995,3250995,3514904,263909
131437,2018,17543600,533207,533207,576512,43304
98549,2018,31353400,1423004,1423004,1538507,115504
123557,2018,20361200,746277,746277,806862,60584
67203,2018,22685360,983499,983499,1063329,79829
60446,2018,17480990,395966,395966,428135,32169
78476,2018,85325636,3304996,3304996,3573268,268272
235122,2018,28969000,912951,912951,987113,74162
79512,2018,101376252,4936153,4936153,5336824,400672
287844,2018,62275800,630117,630117,681875,51758
165464,2018,79064940,3741457,3741457,4045208,303751
287559,2018,37797360,808150,808150,874124,65974
225082,2018,69322160,2839265,2839265,3069724,230460
281170,2018,29780000,1668627,1668627,1804102,135475
86145,2018,39604952,723812,723812,782582,58771
114198,2018,16418200,572654,572654,619136,46482
177777,2018,133103600,5954112,5954112,6437562,483450
87321,2018,36515400,1029045,1029045,1112571,83526
133992,2018,42949794,2078975,2078975,2247723,168748
30756,2018,40713400,1635042,1635042,1767785,132744
229387,2018,84155200,3734622,3734622,4037825,303203
239505,2018,171372472,4406838,4406838,4764536,357698
98614,2018,39679800,1413128,1413128,1527830,114703
122003,2018,42979000,1713027,1713027,1852071,139044
15764,2018,29559200,797445,797445,862224,64779
2012,2018,29263000,1131386,1131386,1223224,91838
254365,2018,55783600,2200392,2200392,2378996,178605
77617,2018,19666600,705444,705444,762705,57261
254262,2018,28460680,931097,931097,1006683,75586
111411,2018,26098120,1386424,1386424,1498967,112543
148362,2018,23365100,1247815,1247815,1349148,101333
180872,2018,38666710,1748377,1748377,1890295,141919
2006,2018,58657800,1034715,1034715,1118712,83996
21186,2018,32341192,1533856,1533856,1658357,124501
103513,2018,7972400,224162,224162,242357,18195
14806,2018,9142000,179548,179548,194121,14574
249298,2018,35102000,963065,963065,1041236,78171
164226,2018,44911400,1771377,1771377,1915184,143808
85215,2018,69147880,1805570,1805570,1952307,146737
292757,2018,14388000,304951,304951,330306,25355
225921,2018,36167200,1696438,1696438,1834136,137698
